"CountyName","SiteName","Count","Date","Accepted"
"Caddo","12","887","2007-03-05 00:00:00.000","-1"
"Caddo","13","1362","2007-03-05 00:00:00.000","1"
"Caddo","15","1544","2007-03-05 00:00:00.000","1"
"Caddo","4","1748","2007-03-05 00:00:00.000","1"
"Caddo","1","3629","2007-03-05 00:00:00.000","1"
"Caddo","27","2815","2007-03-07 00:00:00.000","1"
"Caddo","45","4617","2007-03-07 00:00:00.000","1"
"Caddo","44","7227","2007-03-07 00:00:00.000","1"
"Caddo","43","5699","2007-03-07 00:00:00.000","1"
"Caddo","46","3021","2007-03-07 00:00:00.000","1"
"Caddo","47","6905","2007-03-07 00:00:00.000","1"
"Caddo","8","6232","2007-03-07 00:00:00.000","-1"
"Caddo","60","1837","2007-03-07 00:00:00.000","1"
"Caddo","63","1523","2007-03-07 00:00:00.000","1"
"Caddo","64","2605","2007-03-07 00:00:00.000","1"
"Caddo","65","2442","2007-03-07 00:00:00.000","1"
"Caddo","66","2369","2007-03-07 00:00:00.000","1"
"Caddo","62","2715","2007-03-07 00:00:00.000","1"
"Caddo","61","993","2007-03-07 00:00:00.000","1"
"Caddo","59","1219","2007-03-07 00:00:00.000","1"
"Caddo","58","2710","2007-03-07 00:00:00.000","1"
"Caddo","56","4107","2007-07-07 00:00:00.000","1"
"Caddo","57","3690","2007-07-07 00:00:00.000","1"
"Caddo","55","1607","2007-07-07 00:00:00.000","1"
"Caddo","54","473","2007-07-07 00:00:00.000","1"
"Caddo","53","993","2007-07-07 00:00:00.000","1"
"Caddo","52","1256","2007-07-07 00:00:00.000","1"
"Caddo","51","1234","2007-07-07 00:00:00.000","1"
"Caddo","50","361","2007-07-07 00:00:00.000","1"
"Caddo","49","1028","2007-07-07 00:00:00.000","1"
"Caddo","30","1787","2007-07-07 00:00:00.000","1"
"Caddo","29","1914","2007-07-07 00:00:00.000","1"
"Caddo","67","2237","2007-07-07 00:00:00.000","1"
"Caddo","31","2143","2007-03-07 00:00:00.000","1"
"Caddo","32","2057","2007-07-07 00:00:00.000","1"
"Caddo","33","1972","2007-03-07 00:00:00.000","1"
"Caddo","34","1873","2007-03-07 00:00:00.000","1"
"Caddo","35","2282","2007-03-07 00:00:00.000","1"
"Caddo","36","1467","2007-07-07 00:00:00.000","1"
"Caddo","37","3060","2007-03-07 00:00:00.000","1"
"Caddo","38","3413","2007-03-07 00:00:00.000","1"
"Caddo","39","3069","2007-03-07 00:00:00.000","1"
"Caddo","40","2407","2007-03-07 00:00:00.000","1"
"Caddo","41","4122","2007-03-07 00:00:00.000","1"
"Caddo","23","5628","2007-03-12 00:00:00.000","-1"
"Caddo","22","9138","2007-03-12 00:00:00.000","-1"
"Caddo","24","4403","2007-03-12 00:00:00.000","-1"
"Caddo","3","2687","2007-03-12 00:00:00.000","-1"
"Caddo","21","4101","2007-03-12 00:00:00.000","-1"
"Caddo","20","3201","2007-03-12 00:00:00.000","1"
"Caddo","19","4654","2007-03-12 00:00:00.000","-1"
"Caddo","18","6148","2007-03-12 00:00:00.000","-1"
"Caddo","16","6288","2007-03-12 00:00:00.000","-1"
"Caddo","15","21113","2007-03-12 00:00:00.000","-1"
"Caddo","13","25150","2007-03-12 00:00:00.000","-1"
"Caddo","58","5914","2007-03-12 00:00:00.000","-1"
"Caddo","12","3892","2007-03-12 00:00:00.000","-1"
"Caddo","10","1429","2007-03-12 00:00:00.000","-1"
"Caddo","11","2814","2007-03-12 00:00:00.000","1"
"Caddo","2","963","2007-03-12 00:00:00.000","-1"
"Caddo","8","384","2007-04-12 00:00:00.000","-1"
"Caddo","1","100","2007-04-12 00:00:00.000","-1"
"Caddo","9","26618","2007-07-09 00:00:00.000","1"
"Caddo","7","1385","2007-07-09 00:00:00.000","1"
"Caddo","8","958","2007-07-09 00:00:00.000","1"
"Caddo","10","4053","2007-07-09 00:00:00.000","1"
"Caddo","42","1075","2007-07-09 00:00:00.000","1"
"Caddo","6","26837","2007-07-09 00:00:00.000","1"
"Caddo","5","26857","2007-07-09 00:00:00.000","1"
"Caddo","2","28062","2007-07-09 00:00:00.000","1"
"Caddo","1","3084","2007-07-09 00:00:00.000","1"
"Caddo","3","1083","2007-07-09 00:00:00.000","-1"
"Caddo","4","1668","2007-07-09 00:00:00.000","1"
"Caddo","15","1630","2007-07-09 00:00:00.000","1"
"Caddo","14","1809","2007-07-09 00:00:00.000","1"
"Caddo","12","1579","2007-07-09 00:00:00.000","1"
"Caddo","13","1394","2007-07-09 00:00:00.000","1"
"Caddo","16","1486","2007-07-09 00:00:00.000","1"
"Caddo","17","1637","2007-07-09 00:00:00.000","1"
"Caddo","18","978","2007-07-09 00:00:00.000","1"
"Caddo","26","942","2007-07-09 00:00:00.000","1"
"Caddo","19","1974","2007-07-09 00:00:00.000","1"
"Caddo","20","2403","2007-07-09 00:00:00.000","1"
"Caddo","22","3269","2007-07-09 00:00:00.000","1"
"Caddo","21","1958","2007-07-09 00:00:00.000","1"
"Caddo","11","2175","2007-07-09 00:00:00.000","1"
"Caddo","23","2407","2007-07-09 00:00:00.000","1"
"Caddo","25","1836","2007-07-09 00:00:00.000","1"
"Caddo","24","1359","2007-07-09 00:00:00.000","1"
"Caddo","68","1567","2007-07-09 00:00:00.000","1"
"Caddo","69","515","2007-07-09 00:00:00.000","1"
"Caddo","28","1786","2007-07-09 00:00:00.000","1"
"Caddo","27","2886","2007-07-11 00:00:00.000","1"
"Caddo","45","4615","2007-07-11 00:00:00.000","1"
"Caddo","44","5957","2007-07-11 00:00:00.000","1"
"Caddo","43","6135","2007-07-11 00:00:00.000","1"
"Caddo","46","3378","2007-07-11 00:00:00.000","1"
"Caddo","47","7613","2007-07-11 00:00:00.000","1"
"Caddo","48","7070","2007-07-11 00:00:00.000","1"
"Caddo","60","2238","2007-07-11 00:00:00.000","1"
"Caddo","63","1842","2007-07-11 00:00:00.000","1"
"Caddo","64","2415","2007-07-11 00:00:00.000","1"
"Caddo","65","2421","2007-07-11 00:00:00.000","1"
"Caddo","66","2530","2007-07-11 00:00:00.000","1"
