"CountyName","SiteName","Count","Date","Accepted"
"Bryan","512","1691","2010-05-24 00:00:00.000","1"
"Bryan","513","2013","1997-05-01 00:00:00.000","1"
"Bryan","513","1887","1999-05-26 00:00:00.000","1"
"Bryan","513","2175","2001-08-06 00:00:00.000","1"
"Bryan","513","2265","2003-07-09 00:00:00.000","1"
"Bryan","513","2177","2005-04-11 00:00:00.000","1"
"Bryan","513","2356","2008-03-24 00:00:00.000","1"
"Bryan","513","1599","2010-05-24 00:00:00.000","1"
"Bryan","514","1563","1997-05-01 00:00:00.000","-1"
"Bryan","514","356","1999-05-26 00:00:00.000","1"
"Bryan","514","516","2001-07-25 00:00:00.000","1"
"Bryan","514","491","2003-11-03 00:00:00.000","1"
"Bryan","514","530","2005-04-11 00:00:00.000","1"
"Bryan","514","297","2008-03-24 00:00:00.000","1"
"Bryan","514","513","2010-05-24 00:00:00.000","1"
"Bryan","515","168","1997-02-06 00:00:00.000","-1"
"Bryan","515","1701","1999-05-26 00:00:00.000","1"
"Bryan","515","2233","2003-11-03 00:00:00.000","1"
"Bryan","515","2180","2005-04-11 00:00:00.000","1"
"Bryan","515","2673","2008-03-24 00:00:00.000","1"
"Bryan","515","2343","2010-05-26 00:00:00.000","1"
"Bryan","516","1347","1997-05-07 00:00:00.000","1"
"Bryan","516","863","1999-08-23 00:00:00.000","1"
